tactic,counter,prob
apply hM,2,2.261138935681903e-05
rw [not_mem_support_iff] at hi,2,2.261138935681903e-05
"rw [← setIntegral_prod_mul, volume_eq_prod]",2,2.261138935681903e-05
"simp [subset_def, mem_mul]",2,2.261138935681903e-05
"rw [abs_eq_self.mpr (le_of_lt (by exact hx)), rpow_add hx, rpow_one]",2,2.261138935681903e-05
rw [coeff_C_mul],2,2.261138935681903e-05
"rintro ⟨φ, rfl⟩ c",2,2.261138935681903e-05
refine setIntegral_congr measurableSet_Ioi (fun x hx => ?_),2,2.261138935681903e-05
"simp_rw [integral_const, Measure.restrict_apply MeasurableSet.univ, Set.univ_inter,
  volume_Ioo, sub_neg_eq_add, ← two_mul, ENNReal.toReal_ofReal (by positivity : 0 ≤ 2 * π),
  smul_eq_mul, mul_one, mul_comm]",2,2.261138935681903e-05
"simp only [IsBoundedUnder, IsBounded, eventually_map, eventually_atTop, ge_iff_le,
  not_exists, not_forall, not_le, exists_prop] at hbdd",2,2.261138935681903e-05
"congrm($(this) ⟨x, hx⟩)",2,2.261138935681903e-05
filter_upwards [hcon] with x hx using not_lt.1 hx,2,2.261138935681903e-05
rintro (⟨⟨⟩⟩ | ⟨⟨⟩⟩) <;> apply lf_of_lt,2,2.261138935681903e-05
"rw [h, natSepDegree_expand _ q, natSepDegree_X_sub_C]",2,2.261138935681903e-05
"rw [o.oangle_smul_right_of_pos _ _ hr, o.oangle_rotation_self_right hx]",2,2.261138935681903e-05
rw [← aa],2,2.261138935681903e-05
rw [← aa] at h,2,2.261138935681903e-05
"rw [← jacobiSym.even_odd (mod_cast ha), if_pos (by simp [hb])]",2,2.261138935681903e-05
simp_rw [aeSeq.mk_eq_fun_of_mem_aeSeqSet h'f hx],2,2.261138935681903e-05
"dsimp [σ, δ]",2,2.261138935681903e-05
rw [← Submodule.restrictScalars_inj R],2,2.261138935681903e-05
rw [lintegral],2,2.261138935681903e-05
rcases le_or_lt k (j.castSucc) with (hjk | hjk),2,2.261138935681903e-05
simp at hl,2,2.261138935681903e-05
refine hs.cons_induction ?_ ?_ <;> intros <;> simp [*],2,2.261138935681903e-05
exact @UniformContinuous.comp _ _ _ (id _) (id _) _ _ _ h h_unif_cont_id,2,2.261138935681903e-05
haveI := ub1 ⊓ ub2,2,2.261138935681903e-05
by_cases hX : AEMeasurable X ℙ,2,2.261138935681903e-05
rcases b with (_ | _ | b),2,2.261138935681903e-05
"rcases h with (rfl | ⟨r, rfl⟩)",2,2.261138935681903e-05
"refine Or.inr ⟨-r, ?_⟩",2,2.261138935681903e-05
haveI := hc.toEncodable,2,2.261138935681903e-05
"exact Or.inr ⟨r, rfl⟩",2,2.261138935681903e-05
rcases h with (rfl | rfl | h | h),2,2.261138935681903e-05
"rw [uIcc, inf_eq_right.2 h, sup_eq_left.2 h]",2,2.261138935681903e-05
"simp only [join, think]",2,2.261138935681903e-05
rw [Filter.mem_cocompact],2,2.261138935681903e-05
rw [Pi.mul_def] at huv' hu'v,2,2.261138935681903e-05
cases s with cases eq | nil => rfl,2,2.261138935681903e-05
have hf : Function.Surjective (Ideal.Quotient.mk I) := Submodule.Quotient.mk_surjective I,2,2.261138935681903e-05
refine add_le_add ?_ ?_ <;> assumption,2,2.261138935681903e-05
"filter_upwards [hf.2.1 i j hij, hg.2.1 i j hij]",2,2.261138935681903e-05
"refine ⟨hf.1.add hg.1, fun i j hij => ?_, fun i => (hf.2.2 i).add (hg.2.2 i)⟩",2,2.261138935681903e-05
"simp only [LieModule.lowerCentralSeries_succ, LieSubmodule.lieIdeal_oper_eq_linear_span]",2,2.261138935681903e-05
convert (hasDerivAt_rpow_const (p := a + 1) (Or.inl (hc.trans_le hx).ne')).div_const _ using 1,2,2.261138935681903e-05
refine fun x => ?_,2,2.261138935681903e-05
"have ht : Tendsto (fun t => t ^ (a + 1) / (a + 1)) atTop (𝓝 (0 / (a + 1))) := by
  apply Tendsto.div_const
  simpa only [neg_neg] using tendsto_rpow_neg_atTop (by linarith : 0 < -(a + 1))",2,2.261138935681903e-05
simp [map_apply],2,2.261138935681903e-05
"rcases s.eq_empty_or_nonempty with (rfl | ⟨p, hp⟩)",2,2.261138935681903e-05
intro habs,2,2.261138935681903e-05
exact bijOn_empty f,2,2.261138935681903e-05
"rw [reverse.map_mul, mul_comm, hx₁, hx₂]",2,2.261138935681903e-05
"rw [reverse.map_add, hx₁, hx₂]",2,2.261138935681903e-05
rw [Function.comp_apply],2,2.261138935681903e-05
dsimp only [indicator],2,2.261138935681903e-05
rw [← sUnion_pair],2,2.261138935681903e-05
lift R to ℝ≥0 using hR0.le,2,2.261138935681903e-05
simpa using Nat.pairwise_one_le_dist,2,2.261138935681903e-05
by_cases hi : i = j,2,2.261138935681903e-05
ghost_calc x,2,2.261138935681903e-05
rcases le_one_iff.1 hb with (rfl | rfl),2,2.261138935681903e-05
rcases eq_or_ne o 0 with (rfl | ho),2,2.261138935681903e-05
exact reverse.commutes _,2,2.261138935681903e-05
rw [PFun.mem_fix_iff],2,2.261138935681903e-05
obtain ⟨i⟩ := bS.index_nonempty,2,2.261138935681903e-05
"exact
  Set.ext fun y =>
    ⟨by
      rintro ⟨y, rfl⟩
      exact y.prop, fun hy => ⟨⟨y, hy⟩, rfl⟩⟩",2,2.261138935681903e-05
"have I : ENNReal.ofReal |A.det| < m := by
  simp only [m, ENNReal.ofReal, lt_add_iff_pos_right, εpos, ENNReal.coe_lt_coe]",2,2.261138935681903e-05
let m : ℝ≥0 := Real.toNNReal |A.det| + ε,2,2.261138935681903e-05
rw [mk_eq_monoidOf_mk'_apply],2,2.261138935681903e-05
haveI : Fact (Fintype.card N).minFac.Prime := ⟨step4 h1 h3⟩,2,2.261138935681903e-05
refine tendsto_atTop_atTop_of_monotone' ?_ ?_,2,2.261138935681903e-05
exact y.prop,2,2.261138935681903e-05
by_cases h0 : n = 0,2,2.261138935681903e-05
apply A,2,2.261138935681903e-05
"use k, f, g",2,2.261138935681903e-05
"obtain ⟨k, f, g, hfg⟩ := h",2,2.261138935681903e-05
simp [Set.sUnion_image],2,2.261138935681903e-05
"apply_rules [HasDerivAt.hasDerivWithinAt, HasDerivAt.smul_const, hasDerivAt_mul_const]",2,2.261138935681903e-05
"rw [← Finset.card_range m, ← Finset.prod_const]",2,2.261138935681903e-05
apply integral_mono_of_nonneg,2,2.261138935681903e-05
have hb1' : 1 < (b : ℝ) := Nat.one_lt_cast.mpr hb,2,2.261138935681903e-05
let _ := f.toAlgebra,2,2.261138935681903e-05
exact IsometryEquiv.range_eq_univ _,2,2.261138935681903e-05
"dsimp (config := { unfoldPartialApp := true }) [Prefunctor.pathStar, Quiver.PathStar.mk]",2,2.261138935681903e-05
simp_rw [← prime_iff],2,2.261138935681903e-05
"dsimp [lift, functor]",2,2.261138935681903e-05
simp [p],2,2.261138935681903e-05
"simp only [subset_iInter_iff, gt_iff_lt]",2,2.261138935681903e-05
"rw [← direction_affineSpan, ← affineSpan_insert_affineSpan]",2,2.261138935681903e-05
"rw [norm_zero, norm_eq_zero] at h",2,2.261138935681903e-05
cases' h with h h',2,2.261138935681903e-05
rw [← coe_toIsometryEquiv],2,2.261138935681903e-05
rwa [PowerSeries.monomial_zero_eq_C_apply] at this,2,2.261138935681903e-05
"rw [← ha, hr]",2,2.261138935681903e-05
dsimp [Memℓp],2,2.261138935681903e-05
rw [ENNReal.toReal_pos_iff] at hp,2,2.261138935681903e-05
"simp [Int.negSucc_coe, add_assoc]",2,2.261138935681903e-05
apply colimit.hom_ext,2,2.261138935681903e-05
"exact ⟨_, hh⟩",2,2.261138935681903e-05
"refine tendsto_order.2 ⟨fun l hl => ?_, fun L hL => ?_⟩",2,2.261138935681903e-05
rintro h a b c ha hb hc habc,2,2.261138935681903e-05
exact isOpen_Iio,2,2.261138935681903e-05
rw [div_le_iff'],2,2.261138935681903e-05
apply (HomologicalComplex.forget _ _).map_injective,2,2.261138935681903e-05
simp [Injective],2,2.261138935681903e-05
apply fund_dom_s.quotientMeasureEqMeasurePreimage,2,2.261138935681903e-05
"obtain ⟨d, hd, rfl⟩ := h",2,2.261138935681903e-05
simp only [add_sub_cancel_right],2,2.261138935681903e-05
"exact ⟨fun h _ => h, fun h => h Unit.unit⟩",2,2.261138935681903e-05
"rw [weightedHomogeneousComponent_apply, sum_eq_zero]",2,2.261138935681903e-05
"rw [this, one_smul]",2,2.261138935681903e-05
"rcases exists_ne (0 : M) with ⟨y, hy⟩",2,2.261138935681903e-05
"simp [Ordered.fill, RBNode.Ordered, Ordered, RootOrdered, All_and]",2,2.261138935681903e-05
rintro ⟨rfl⟩,2,2.261138935681903e-05
simp [← SetLike.coe_set_eq],2,2.261138935681903e-05
"rw [sub_zero, one_mul]",2,2.261138935681903e-05
"simp only [m, ENNReal.ofReal, lt_add_iff_pos_right, εpos, ENNReal.coe_lt_coe]",2,2.261138935681903e-05
rw [← Real.dist_eq],2,2.261138935681903e-05
simpa only [zero_add] using h 0,2,2.261138935681903e-05
"simp only [Set.mem_setOf_eq, Ne]",2,2.261138935681903e-05
induction h <;> simp [*],2,2.261138935681903e-05
rw [one_def],2,2.261138935681903e-05
have : finrank K W ≤ finrank K V := finrank_le W,2,2.261138935681903e-05
intro q x hx,2,2.261138935681903e-05
rw [epi_iff_surjective],2,2.261138935681903e-05
simp_rw [card_eq_one],2,2.261138935681903e-05
"rw [dif_pos hq, if_neg (mt And.left this)]",2,2.261138935681903e-05
rw [rootD],2,2.261138935681903e-05
delta yz,2,2.261138935681903e-05
delta xz,2,2.261138935681903e-05
by_cases H : x ∈ s,2,2.261138935681903e-05
exact ENNReal.ofReal_lt_top,2,2.261138935681903e-05
rw [← Option.mem_def],2,2.261138935681903e-05
rcases hk.eq_or_lt with (rfl | hk),2,2.261138935681903e-05
intro V' V'_in V'_closed,2,2.261138935681903e-05
"rw [hg.intervalIntegral_add_zsmul_eq ⌊t / T⌋ ε h_int, hg.intervalIntegral_add_eq ε 0, zero_add,
  add_le_add_iff_right]",2,2.261138935681903e-05
let ε := Int.fract (t / T) * T,2,2.261138935681903e-05
have : Substring.nextn {..} .. = _ := h.nextn (m₁ := []) n,2,2.261138935681903e-05
"rintro x ⟨c, hc⟩",2,2.261138935681903e-05
"rw [div_eq_inv_mul, ← smul_smul, h, smul_smul, inv_mul_cancel hr₂.ne.symm, one_smul,
  vsub_vadd]",2,2.261138935681903e-05
rw [← List.take_append_drop n m] at h,2,2.261138935681903e-05
conv => lhs; rw [← List.take_append_drop n m],2,2.261138935681903e-05
"simp [-List.take_append_drop, Nat.add_assoc]",2,2.261138935681903e-05
refine Ideal.sum_mem _ ?_,2,2.261138935681903e-05
"simp [oangle, Complex.arg_real_mul _ hr]",2,2.261138935681903e-05
rw [← tsub_le_iff_right],2,2.261138935681903e-05
refine adjoin_induction hb ?_ ?_ ?_ ?_ ?_,2,2.261138935681903e-05
have h' : (-2 : ℤ).toNat = 0 := rfl,2,2.261138935681903e-05
"simp only [map_sum, map_smul]",2,2.261138935681903e-05
"have hd : ∀ x ∈ Ici c, HasDerivAt (fun t => t ^ (a + 1) / (a + 1)) (x ^ a) x := by
  intro x hx
  convert (hasDerivAt_rpow_const (p := a + 1) (Or.inl (hc.trans_le hx).ne')).div_const _ using 1
  field_simp [show a + 1 ≠ 0 from ne_of_lt (by linarith), mul_comm]",2,2.261138935681903e-05
rw [Option.mem_def],2,2.261138935681903e-05
have : ¬degree q ≤ degree p := not_le_of_gt h,2,2.261138935681903e-05
exact image_subset f (subset_inter Subset.rfl t_cover),2,2.261138935681903e-05
classical simp [coeff_mul],2,2.261138935681903e-05
rw [fixInduction_spec],2,2.261138935681903e-05
unfold fixInduction',2,2.261138935681903e-05
"rw [inf_comm, sup_comm]",2,2.261138935681903e-05
rw [Lp.tendsto_Lp_iff_tendsto_ℒp'],2,2.261138935681903e-05
"rw [← mul_two, mul_comm]",2,2.261138935681903e-05
simp [coeff_mul],2,2.261138935681903e-05
"simp only [Set.mem_setOf_eq, Set.mem_compl_iff, not_lt]",2,2.261138935681903e-05
induction' l with head tail ih,2,2.261138935681903e-05
exact pairwise_disjoint_mono t_disj fun n => inter_subset_right,2,2.261138935681903e-05
"have : {ω | i ≤ τ ω} = {ω | τ ω < i}ᶜ := by
  ext1 ω; simp only [Set.mem_setOf_eq, Set.mem_compl_iff, not_lt]",2,2.261138935681903e-05
"conv_rhs => rw [← rnDeriv_add_singularPart κ η, coeFn_add, Pi.add_apply]",2,2.261138935681903e-05
simp_rw [tendsto_pure],2,2.261138935681903e-05
exact ht n,2,2.261138935681903e-05
simp_rw [sub_zero],2,2.261138935681903e-05
induction' l with b l hl generalizing a,2,2.261138935681903e-05
"simp only [Set.compl_setOf, not_lt]",2,2.261138935681903e-05
rw [mem_closure_iff_seq_limit],2,2.261138935681903e-05
"dsimp [isoPullback, cone, CommSq.cone]",2,2.261138935681903e-05
simp [descPochhammer],2,2.261138935681903e-05
have hxzD : Icc x z ⊆ D := hD.ordConnected.out hx hz,2,2.261138935681903e-05
have hxyD : Icc x y ⊆ D := (Icc_subset_Icc_right hyz.le).trans hxzD,2,2.261138935681903e-05
have hyzD : Icc y z ⊆ D := (Icc_subset_Icc_left hxy.le).trans hxzD,2,2.261138935681903e-05
"have hyzD' : Ioo y z ⊆ interior D :=
  subset_sUnion_of_mem ⟨isOpen_Ioo, Ioo_subset_Icc_self.trans hyzD⟩",2,2.261138935681903e-05
rw [← hJ],2,2.261138935681903e-05
"simp only [principal_singleton, le_pure_iff, mem_map, Set.mem_singleton_iff,
  Set.preimage_const_of_mem, univ_mem]",2,2.261138935681903e-05
"conv_lhs =>
  rw [lift_unique' F]
  simp [lift_apply]",2,2.261138935681903e-05
simpa only [ENNReal.coe_le_coe] using fs_le_f x,2,2.261138935681903e-05
intro _ hs,2,2.261138935681903e-05
"refine ⟨fun ⟨k, _, hk⟩ ↦ ⟨k, hk⟩, fun ⟨k, hk⟩ ↦ ⟨k, ?_, hk⟩⟩",2,2.261138935681903e-05
by_cases hq : q,2,2.261138935681903e-05
exact fun _ ↦ id,2,2.261138935681903e-05
apply shift_shiftFunctorCompIsoId_inv_app,2,2.261138935681903e-05
dsimp [Stream'.IsBisimulation],2,2.261138935681903e-05
rw [jacobson_eq_iff_jacobson_quotient_eq_bot],2,2.261138935681903e-05
apply ge_of_tendsto this,2,2.261138935681903e-05
rw [← drop_one],2,2.261138935681903e-05
exact ENNReal.Tendsto.const_mul (ENNReal.tendsto_coe.2 tendsto_id) (Or.inr ENNReal.coe_ne_top),2,2.261138935681903e-05
refine ENNReal.Tendsto.mul_const ?_ (Or.inr h's),2,2.261138935681903e-05
refine tendsto_const_nhds.add ?_,2,2.261138935681903e-05
apply sublist_append_left,2,2.261138935681903e-05
rw [mem_Ioi] at εpos,2,2.261138935681903e-05
induction' n with n IHn generalizing l₁ l₂,2,2.261138935681903e-05
by_cases hα : α = 0,2,2.261138935681903e-05
"simp only [add_zero, zero_mul, mul_zero, ENNReal.coe_zero] at this",2,2.261138935681903e-05
lift a to ℝ≥0 using ac.ne_top,2,2.261138935681903e-05
"simp only [← leftHomologyMap'_comp, id_comp, comp_id]",2,2.261138935681903e-05
"dsimp [homologyIso, ShortComplex.leftHomologyIso, homologyMap, homologyMap', leftHomologyIso]",2,2.261138935681903e-05
"rw [← inv_one, ← inv_eq_iff_eq_inv, ← map_inv₀] at hh",2,2.261138935681903e-05
rw [Function.uncurry_apply_pair],2,2.261138935681903e-05
"rw [← cast_zero, cast_lt]",2,2.261138935681903e-05
"simp [le_refl, zero_le_one]",2,2.261138935681903e-05
"refine Set.eq_of_subset_of_subset ?_ fun s hs => ⟨f s, ?_⟩",2,2.261138935681903e-05
"rw [← hv, SetLike.mem_coe, Submodule.mem_span]",2,2.261138935681903e-05
rw [lintegral_eq_zero_iff'],2,2.261138935681903e-05
"simp only [smeval_add, ph, qh, mul_add]",2,2.261138935681903e-05
exact Finset.card_union_le _ _,2,2.261138935681903e-05
rw [vectorSpan_def],2,2.261138935681903e-05
refine le_antisymm ?_ (Submodule.span_mono ?_),2,2.261138935681903e-05
"rintro v ⟨p1, hp1, p2, hp2, hv⟩",2,2.261138935681903e-05
"rintro v ⟨p2, hp2, hv⟩",2,2.261138935681903e-05
linear_combination (norm := ring1) Y_sub_Y_add_Y_sub_negY P Q hx + Q z ^ 3 * hy - hy',2,2.261138935681903e-05
unfold foldlAux,2,2.261138935681903e-05
unfold boolIndicator,2,2.261138935681903e-05
rcases le_or_lt a b with hab | hab,2,2.261138935681903e-05
"simp only [integral_comp_sub_right fun x => |x| ^ n, sub_self]",2,2.261138935681903e-05
simpa only [mul_one] using mul_le_mul_of_nonneg_left h ha,2,2.261138935681903e-05
"rw [hx, assoc, K.d_comp_d, comp_zero]",2,2.261138935681903e-05
rw [← h] at hf,2,2.261138935681903e-05
refine Measurable.ennreal_tsum fun n => ?_,2,2.261138935681903e-05
dsimp [tensorLeftHomEquiv],2,2.261138935681903e-05
apply HomotopyCategory.eq_of_homotopy,2,2.261138935681903e-05
rw [halg.embedding.continuousOn_iff],2,2.261138935681903e-05
refine fun hg' ↦ hg ?_,2,2.261138935681903e-05
intros p q hp hq,2,2.261138935681903e-05
"simp [Function.comp, Subtype.val_injective.extend_apply]",2,2.261138935681903e-05
intros p i hp,2,2.261138935681903e-05
let E := AlgebraicClosure L,2,2.261138935681903e-05
rwa [zero],2,2.261138935681903e-05
exact (sub_self _).symm,2,2.261138935681903e-05
ext x y hxy,2,2.261138935681903e-05
apply (algebraMap K E).injective,2,2.261138935681903e-05
exact ht.image _ continuous_sigmaMk.continuousOn,2,2.261138935681903e-05
have := hS.hasHomology,2,2.261138935681903e-05
rw [isIntegralCurve_iff_isIntegralCurveOn] at *,2,2.261138935681903e-05
"rw [prod_sigma', prod_sigma']",2,2.261138935681903e-05
"obtain ⟨a₁, ha₁⟩ := IsFundamental.exists_of_not_isSquare h₀ hd",2,2.261138935681903e-05
rw [uniformCauchySeqOn_iff_uniformCauchySeqOnFilter] at hf ⊢,2,2.261138935681903e-05
"simp [mapTermRel, ih3]",2,2.261138935681903e-05
exact Measure.zero_le μ,2,2.261138935681903e-05
conv_rhs => rw [haveLebesgueDecomposition_add μ ν],2,2.261138935681903e-05
"rw [← mem_toNonUnitalSubring, ← mem_toNonUnitalSubring, h]",2,2.261138935681903e-05
refine and_congr_right fun _ ↦ forall₄_congr fun x _ y _ ↦ forall₅_congr fun a b ha hb hab ↦ ?_,2,2.261138935681903e-05
simp [pellZd],2,2.261138935681903e-05
rw [he hx],2,2.261138935681903e-05
induction' N with N ihN,2,2.261138935681903e-05
intro T f₁ f₂,2,2.261138935681903e-05
induction' j using Fin.inductionOn with j _,2,2.261138935681903e-05
rw [biprod.map_eq_map'],2,2.261138935681903e-05
"rw [← Homeomorph.preimage_symm, ← image_subset_iff]",2,2.261138935681903e-05
"rw [Int.cast_neg, sub_eq_add_neg]",2,2.261138935681903e-05
exact h s t hs ht,2,2.261138935681903e-05
intro A h,2,2.261138935681903e-05
delta Matrix.Represents PiToModule.fromMatrix,2,2.261138935681903e-05
exact h 1,2,2.261138935681903e-05
"rw [← inf_dedup, dedup_ext.2, inf_dedup, inf_add]",2,2.261138935681903e-05
"simp [add_def, normalize_eq_mkRat]",2,2.261138935681903e-05
"obtain ⟨a, rfl⟩ := hpq",2,2.261138935681903e-05
simpa only [zero_mul] using mul_le_mul_of_nonneg_right ha hb,2,2.261138935681903e-05
apply (cancel_mono f).mp,2,2.261138935681903e-05
exact dvd_mul_right (scaleRoots p r) (scaleRoots a r),2,2.261138935681903e-05
exact H.cont m hm,2,2.261138935681903e-05
"obtain ⟨y, hy⟩ := hx",2,2.261138935681903e-05
apply Ideal.ext,2,2.261138935681903e-05
induction' n using Nat.binaryRec with b n hn,2,2.261138935681903e-05
"simpa only [Multiset.card_eq_zero, Multiset.eq_zero_iff_forall_not_mem, mem_nthRoots hn]",2,2.261138935681903e-05
"simp only [indicator, zero_pow hn, id, ite_pow]",2,2.261138935681903e-05
"obtain ⟨α, hα⟩ := h",2,2.261138935681903e-05
exact Nat.not_succ_le_zero _ t,2,2.261138935681903e-05
rw [h] at t,2,2.261138935681903e-05
rw [← hxy],2,2.261138935681903e-05
split_ifs with h <;> simp at h <;> simp [h],2,2.261138935681903e-05
"rcases mem_range_of_mem_twoCoboundaries f.2 with ⟨x, hx⟩",2,2.261138935681903e-05
"exact ⟨x, fun g h => Function.funext_iff.1 hx (g, h)⟩",2,2.261138935681903e-05
rw [← inv_div],2,2.261138935681903e-05
apply ShortComplex.exact_of_g_is_cokernel,2,2.261138935681903e-05
"rw [← mem_toSubalgebra, ← mem_toSubalgebra, h]",2,2.261138935681903e-05
rw [digitsAux],2,2.261138935681903e-05
rwa [Category.id_comp],2,2.261138935681903e-05
"rw [mem_closure_iff_nhdsWithin_neBot, not_neBot] at hx",2,2.261138935681903e-05
apply restrict_eq_self_of_ae_mem,2,2.261138935681903e-05
exact tendsto_bot,2,2.261138935681903e-05
"simp only [normalize_apply, normUnit_X, Units.val_one, mul_one]",2,2.261138935681903e-05
rw [geom_sum_succ'],2,2.261138935681903e-05
convert IsPrimitiveRoot.pow_of_dvd hprim hp.ne_zero (dvd_mul_left p n),2,2.261138935681903e-05
"rw [aeval_def, ← eval_map, map_expand, map_cyclotomic, expand_eval, ← IsRoot.def,
  @isRoot_cyclotomic_iff]",2,2.261138935681903e-05
apply map_congr_left,2,2.261138935681903e-05
contrapose! hpq,2,2.261138935681903e-05
rw [← Nat.succ_pred_eq_of_pos h],2,2.261138935681903e-05
"simp only [← memℒp_one_iff_integrable, ← snorm_one_eq_lintegral_nnnorm, ← ENNReal.ofReal_one]
  at hf ⊢",2,2.261138935681903e-05
exact norm_smul _ _,2,2.261138935681903e-05
exact fa.continuousOn,2,2.261138935681903e-05
have := natDegree_pos_of_nextCoeff_ne_zero h,2,2.261138935681903e-05
"rw [inf_comm, ← le_himp_iff]",2,2.261138935681903e-05
"rw [← h, inv_mul_cancel_right]",2,2.261138935681903e-05
"rw [h, mul_inv_cancel_right]",2,2.261138935681903e-05
"simp [fillNonesTR.go, go _ as as']",2,2.261138935681903e-05
rw [f.support_eq],2,2.261138935681903e-05
exact fun _ => Set.mem_range_self _,2,2.261138935681903e-05
